,PDB ID,Antigen Name,Organism,PDB Name,All PDB ID,Length,Set,Sample weight
3342,6s3d_M,s0_2.126,synthetic construct,structure of d25 fab in complex with scaffold s0_2.126,6s3d_M,59,Fold 5,0.25
3343,5udc_A,fusion glycoprotein f0,human respiratory syncytial virus a (straina2) ,crystal structure of rsv f a2 bound to medi8897,5udc_A,448,Fold 5,0.01111111111111111
3344,6b3s_B,epidermal growth factor receptor,homo sapiens,crystal structure of the fab fragment of necitumumab (fab11f8) in complex with domain iii from a cetuximab resistant variant of egfr (segfrd3-s468r),6b3s_B,194,Fold 5,0.013888888888888888
3345,3ve0_IJ,N-ACETYL-D-GLUCOSAMINE | envelope glycoprotein | envelope glycoprotein,sudan ebolavirus | sudan ebolavirus | sudan ebolavirus,crystal structure of sudan ebolavirus glycoprotein (strain boniface) bound to 16f6,3ve0_IJ,350,Fold 5,0.5
3346,4m7l_T,tissue factor,homo sapiens,crystal structure of the complex between human tissue factor extracellular domain and antibody 10h10 fab fragment,4m7l_T,194,Fold 5,0.5
3347,6oe4_D,fusion glycoprotein f0,human respiratory syncytial virus a (straina2) ,prefusion rsv f monomer bound by neutralizing antibody cr9501,6oe4_D,430,Fold 5,0.16666666666666666
3348,1mhp_A,integrin alpha 1  (residues 169-360),rattus norvegicus,crystal structure of a chimeric alpha1 integrin i-domain in complex with the fab fragment of a humanized neutralizing antibody,1mhp_A,184,Fold 5,0.25
3349,1ahw_F,tissue factor,homo sapiens,a complex of extracellular domain of tissue factor with an inhibitory fab (5g9),1ahw_F,200,Fold 5,0.0625
3350,3b2u_S,epidermal growth factor receptor,homo sapiens,crystal structure of isolated domain iii of the extracellular region of the epidermal growth factor receptor in complex with the fab fragment of imc-11f8,3b2u_S,194,Fold 5,0.005555555555555555
3351,2r4r_A,beta-2 adrenergic receptor,homo sapiens,crystal structure of the human beta2 adrenoceptor,2r4r_A,216,Fold 5,0.25
3352,3rhw_B,avermectin-sensitive glutamate-gated chloride channel gluclalpha ,caenorhabditis elegans,c. elegans glutamate-gated chloride channel (glucl) in complex with fab and ivermectin,3rhw_B,340,Fold 5,0.016666666666666666
3353,2aep_A,neuraminidase,influenza a virus,an epidemiologically significant epitope of a 1998 influenza virus neuraminidase forms a highly hydrated interface in the na-antibody complex.,2aep_A,388,Fold 5,0.125
3354,3rkd_B,capsid protein,hepatitis e virus,hepatitis e virus e2s domain (genotype i) in complex with a neutralizing antibody,3rkd_B,145,Fold 5,0.08333333333333333
3355,6jhs_C,vp3,human hepatitis a virushu/australia/hm175/1976 ,the cryo-em structure of hav bound to a neutralizing antibody-f7,6jhs_C,246,Fold 5,0.25
3356,6b08_A,pfs25,plasmodium falciparum,crystal structure of pfs25 in complex with the transmission blocking antibody 1276,6b08_A,169,Fold 5,0.05
3357,6pci_CF,virion spike glycoprotein,ebola virus,ebov gpdmuc (makona) in complex with rebov-520 and rebov-548 fabs,6pci_CF,322,Fold 5,0.008333333333333333
3358,2cmr_A,transmembrane glycoprotein,human immunodeficiency virus 1,crystal structure of the hiv-1 neutralizing antibody d5 fab bound to the gp41 inner-core mimetic 5-helix,2cmr_A,195,Fold 5,0.25
3359,4xmm_CD,nucleoporin nup85 | nucleoporin seh1,saccharomyces cerevisiae s288c | saccharomyces cerevisiae s288c,structure of the yeast coat nucleoporin complex  space group c2,4xmm_CD,927,Fold 5,1.0
3360,1bj1_W,vascular endothelial growth factor,homo sapiens,vascular endothelial growth factor in complex with a neutralizing antibody,1bj1_W,94,Fold 5,0.022727272727272728
3361,4tnw_B,avermectin-sensitive glutamate-gated chloride channel gluclalpha ,caenorhabditis elegans,c. elegans glutamate-gated chloride channel (glucl) in complex with fab and popc in a lipid-modulated conformation,4tnw_B,341,Fold 5,0.016666666666666666
3362,7bsd_I,ns1c,zika virus,complex structure of 1g5.3 fab bound to zikv ns1c,7bsd_I,68,Fold 5,0.5
3363,6fxn_B,tumor necrosis factor ligand superfamily member 13b,homo sapiens,crystal structure of human baff in complex with fab fragment of anti- baff antibody belimumab,6fxn_B,144,Fold 5,0.08333333333333333
3364,4zyp_A,fusion glycoprotein f0 fibritin,"human respiratory syncytial virus a (straina2), enterobacteria phage t4 ",crystal structure of motavizumab and quaternary-specific rsv- neutralizing human antibody am14 in complex with prefusion rsv f glycoprotein,4zyp_A,449,Fold 5,0.006666666666666668
3365,6qex_A,multidrug resistance protein 1,homo sapiens,nanodisc reconstituted human abcb1 in complex with uic2 fab and taxol,6qex_A,1182,Fold 5,0.25
3366,6phd_C,25 kda ookinete surface antigen,plasmodium falciparum,pfs25 in complex with the human transmission blocking antibody 2586,6phd_C,167,Fold 5,0.025
3367,3csy_OP,envelope glycoprotein gp2 | envelope glycoprotein gp1,zaire ebola virus | zaire ebola virus,crystal structure of the trimeric prefusion ebola virus glycoprotein in complex with a neutralizing antibody from a human survivor,3csy_OP,318,Fold 5,0.025
3368,4dkf_A,interleukin-34,homo sapiens,crystal structure of human interleukin-34 bound to fab2,4dkf_A,161,Fold 5,0.25
3369,3qwo_P,motavizumab epitope scaffold,staphylococcus aureus,crystal structure of a motavizumab epitope-scaffold bound to motavizumab fab,3qwo_P,53,Fold 5,0.5
3370,5kov_H,capsid polyprotein vp90,human astrovirus-2,crystal structure of the human astrovirus 2 capsid protein spike in complex with a single chain variable fragment of an astrovirus neutralizing antibody at 3.24-a resolution,5kov_H,216,Fold 5,0.125
3371,6jht_C,vp3,human hepatitis a virushu/australia/hm175/1976 ,the cryo-em structure of hav bound to a neutralizing antibody-f9,6jht_C,246,Fold 5,0.25
3372,6cse_M,sodium/alanine symporter agcs,methanococcus maripaludis (strain s2 / ll),crystal structure of sodium/alanine symporter agcs with l-alanine bound,6cse_M,431,Fold 5,0.25
3373,5sx4_N,epidermal growth factor receptor,homo sapiens,crystal structure of panitumumab in complex with epidermal growth factor receptor domain 3.,5sx4_N,186,Fold 5,0.05555555555555555
3374,4rgn_A,enterotoxin type b,staphylococcus aureus,structure of staphylococcal enterotoxin b bound to two neutralizing antibodies  14g8 and 6d3,4rgn_A,214,Fold 5,0.2
3375,3rhw_D,avermectin-sensitive glutamate-gated chloride channel gluclalpha ,caenorhabditis elegans,c. elegans glutamate-gated chloride channel (glucl) in complex with fab and ivermectin,3rhw_D,340,Fold 5,0.016666666666666666
3376,6n81_A,major capsid protein,norovirus hu/gii.4/farmington hills/2004/usa,crystal structure of gii.4 2002 norovirus p domain in complex with cross-reactive human antibody a1227,6n81_A,306,Fold 5,0.125
3377,4qww_B,acetylcholinesterase,bungarus fasciatus,crystal structure of the fab410-bfache complex,4qww_B,529,Fold 5,0.5
3378,2q8a_A,apical membrane antigen 1,plasmodium falciparum,structure of the malaria antigen ama1 in complex with a growth- inhibitory antibody,2q8a_A,316,Fold 5,0.5
3379,4r0l_D,t-cell costimulatory molecule cd28,mus musculus,anti-canine cd28 antibody  1c6  bound canine cd28,4r0l_D,118,Fold 5,0.25
3380,6ous_KL,fusion glycoprotein f1 fused with fibritin trimerizationdomain  | fusion glycoprotein f2,"human respiratory syncytial virus a2, humanimmunodeficiency virus 1  | human respiratory syncytial virus a2",structure of fusion glycoprotein from human respiratory syncytial virus,6ous_KL,465,Fold 5,0.0625
3381,6m3b_A,vitamin k-dependent protein c heavy chain,homo sapiens,hapc-c25k23 fab complex,6m3b_A,228,Fold 5,0.5
3382,6s8d_E,envelope glycoprotein,ebola virus,structure of zebov gp in complex with 1t0227 antibody,6s8d_E,186,Fold 5,0.011111111111111113
3383,5wk3_D,c-c motif chemokine 17,homo sapiens,crystal structure of the complex between ccl17 and m116 fab,5wk3_D,61,Fold 5,0.16666666666666666
3384,7kzz_A,cadmium and zinc efflux pump fief,shewanella oneidensis,cryo-em structure of yiip-fab complex in holo state,7kzz_A,281,Fold 5,0.25
3385,3u30_D,linear di-ubiquitin,homo sapiens,crystal structure of a linear-specific ubiquitin fab bound to linear ubiquitin,3u30_D,145,Fold 5,0.5
3386,6xxv_C,s2_1.2,homo sapiens,crystal structure of a computationally designed immunogen s2_1.2 in complex with its elicited antibody c57,6xxv_C,111,Fold 5,0.5
3387,6bft_G,vascular endothelial growth factor a,homo sapiens,structure of bevacizumab fab mutant in complex with vegf,6bft_G,94,Fold 5,0.25
3388,7kbt_A,coagulation factor viii coagulation factor viii coagulationfactor viii coagulation factor viii coagulation factor viii ,"sus scrofa, homo sapiens",factor viii in complex with the anti-c2 domain antibody  g99,7kbt_A,1233,Fold 5,0.5
3389,5hj3_OP,envelope glycoprotein | envelope glycoprotein,zaire ebolavirus | ebola virus sp.,crystal structure of host-primed ebola virus gp  gpcl.,5hj3_OP,267,Fold 5,0.0125
3390,6ous_CD,fusion glycoprotein f1 fused with fibritin trimerizationdomain  | fusion glycoprotein f2,"human respiratory syncytial virus a2, humanimmunodeficiency virus 1  | human respiratory syncytial virus a2",structure of fusion glycoprotein from human respiratory syncytial virus,6ous_CD,479,Fold 5,0.0625
3391,4plj_A,capsid protein,hepatitis e virus,hepatitis e virus e2s domain (genotype iv) in complex with a neutralizing antibody 8g12,4plj_A,148,Fold 5,0.25
3392,3w2d_A,enterotoxin type b,staphylococcus aureus,crystal structure of staphylococcal eenterotoxin b in complex with a novel neutralization monoclonal antibody fab fragment,3w2d_A,225,Fold 5,0.2
3393,3ri5_A,avermectin-sensitive glutamate-gated chloride channel gluclalpha ,caenorhabditis elegans,c. elegans glutamate-gated chloride channel (glucl) in complex with fab  ivermectin and picrotoxin,3ri5_A,340,Fold 5,0.016666666666666666
3394,6qd8_AB,envelope glycoprotein | envelope glycoprotein virion spike glycoprotein ebov-gp1,ebola virus | ebola virus,em structure of a ebov-gp bound to 4m0368 neutralizing antibody,6qd8_AB,377,Fold 5,0.0041666666666666675
3395,3wfd_BC,nitric oxide reductase subunit b | nitric oxide reductase subunit c,pseudomonas aeruginosa | pseudomonas aeruginosa,reduced and acetaldoxime-bound cytochrome c-dependent nitric oxide reductase (cnor) from pseudomonas aeruginosa in complex with antibody fragment,3wfd_BC,591,Fold 5,0.16666666666666666
3396,6dzm_BE,bundibugyo virus gp2 | bundibugyo virus gp1,bundibugyo ebolavirus | bundibugyo ebolavirus,bundibugyo virus gp (mucin-deleted) in complex with pan-ebolavirus human antibody adi-15878 fab,6dzm_BE,339,Fold 5,0.08333333333333333
3397,5hhx_A,interleukin-17a,homo sapiens,inhibiting complex il-17a and il-17ra interactions with a linear peptide,5hhx_A,90,Fold 5,0.03125
3398,6qee_A,abcb1hm-eq,homo sapiens,nanodisc reconstituted human-mouse chimeric abcb1 (abcb1hm)-eq mutant in complex with uic2 fab and zosuquidar.,6qee_A,1182,Fold 5,0.25
3399,2xqb_A,interleukin 15,homo sapiens,crystal structure of anti-il-15 antibody in complex with human il-15,2xqb_A,105,Fold 5,1.0
3400,5kem_A,ebola secreted glycoprotein,zaire ebolavirus,ebov sgp in complex with variable fab domains of iggs c13c6 and bdbv91,5kem_A,232,Fold 5,0.25
3401,6i04_A,hepatocyte growth factor receptor,homo sapiens,crystal structure of sema domain of the met receptor in complex with fab,6i04_A,442,Fold 5,0.3333333333333333
3402,3b2u_P,epidermal growth factor receptor,homo sapiens,crystal structure of isolated domain iii of the extracellular region of the epidermal growth factor receptor in complex with the fab fragment of imc-11f8,3b2u_P,193,Fold 5,0.005555555555555555
3403,6jhq_C,vp3,human hepatitis a virushu/australia/hm175/1976 ,the cryo-em structure of hav bound to a neutralizing antibody-f4,6jhq_C,246,Fold 5,0.25
3404,5ush_A,imv membrane protein,vaccinia virus,structure of vaccinia virus d8 protein bound to human fab vv66,5ush_A,223,Fold 5,0.14285714285714285
3405,5hi3_A,interleukin-17a,homo sapiens,binding site elucidation and structure guided design of macrocyclic il-17a antagonists,5hi3_A,100,Fold 5,0.016666666666666666
3406,2qr0_I,vascular endothelial growth factor a,homo sapiens,structure of vegf complexed to a fab containing tyr and ser in the cdrs,2qr0_I,95,Fold 5,0.022727272727272728
3407,5usl_X,imv membrane protein,vaccinia virus,structure of vaccinia virus d8 protein bound to human fab vv304,5usl_X,227,Fold 5,0.14285714285714285
3408,5hi5_A,interleukin-17a,homo sapiens,binding site elucidation and structure guided design of macrocyclic il-17a antagonists,5hi5_A,94,Fold 5,0.016666666666666666
3409,2fjh_W,vascular endothelial growth factor a,homo sapiens,structure of the b20-4 fab  a phage derived fab fragment  in complex with vegf,2fjh_W,97,Fold 5,0.022727272727272728
3410,6s8d_C,envelope glycoprotein,ebola virus,structure of zebov gp in complex with 1t0227 antibody,6s8d_C,186,Fold 5,0.011111111111111113
3411,6ewb_D,vp1,norovirus hu/gii.4/sydney/nsw0514/2012/au,crystal structure of gii.4 unsw 2012 p domain in complex with fab 10e9,6ewb_D,309,Fold 5,0.125
3412,4dke_B,interleukin-34,homo sapiens,crystal structure of human interleukin-34 bound to fab1.1,4dke_B,137,Fold 5,0.25
3413,6dc5_D,rsv fusion glycoprotein,"human respiratory syncytial virus a (straina2), human immunodeficiency virus 1 ",rsv prefusion f in complex with am22 fab,6dc5_D,449,Fold 5,0.01111111111111111
3414,4tnw_C,avermectin-sensitive glutamate-gated chloride channel gluclalpha ,caenorhabditis elegans,c. elegans glutamate-gated chloride channel (glucl) in complex with fab and popc in a lipid-modulated conformation,4tnw_C,340,Fold 5,0.016666666666666666
3415,4qww_A,acetylcholinesterase,bungarus fasciatus,crystal structure of the fab410-bfache complex,4qww_A,529,Fold 5,0.5
3416,6jhr_C,vp3,human hepatitis a virushu/australia/hm175/1976 ,the cryo-em structure of hav bound to a neutralizing antibody-f6,6jhr_C,246,Fold 5,0.25
3417,1v7n_X,thrombopoietin,homo sapiens,human thrombopoietin functional domain complexed to neutralizing antibody tn1 fab,1v7n_X,138,Fold 5,0.125
3418,2fjg_W,vascular endothelial growth factor a,homo sapiens,structure of the g6 fab  a phage derived fab fragment  in complex with vegf,2fjg_W,94,Fold 5,0.022727272727272728
3419,4qhu_C,interleukin-17a,homo sapiens,crystal structure of il-17a/fab6785 complex,4qhu_C,119,Fold 5,0.08333333333333333
3420,4ckd_A,beta-galactosidase,escherichia coli,model of complex between the e.coli enzyme beta-galactosidase and four single chain fv antibody domains scfv13r4.,4ckd_A,1021,Fold 5,0.25
3421,4xx1_J,phosphatidylcholine-sterol acyltransferase,homo sapiens,low resolution structure of lcat in complex with fab1,4xx1_J,361,Fold 5,0.25
3422,5ken_K,ebola surface glycoprotein  gp1,zaire ebolavirus,ebov gp in complex with variable fab domains of iggs c4g7 and c13c6,5ken_K,235,Fold 5,0.020000000000000004
3423,6s8j_A,envelope glycoprotein 1,ebola virus,structure of zebov gp in complex with 5t0180 antibody,6s8j_A,186,Fold 5,0.011111111111111113
3424,6wmw_B,gdnf family receptor alpha-like,homo sapiens,gfral receptor bound with two antibody fabs (3p10  25m22),6wmw_B,192,Fold 5,1.0
3425,6dzl_BEF,ebola virus makona gp2 | ebola virus makona gp1 | ebola virus makona gp2,zaire ebolavirus | zaire ebolavirus | zaire ebolavirus,ebola virus makona variant gp (mucin-deleted) in complex with pan- ebolavirus human antibody adi-15878 fab,6dzl_BEF,391,Fold 5,0.5
3426,7a69_A,multidrug resistance protein 1,homo sapiens,nanodisc reconstituted human abcb1 in complex with mrk16 fab and vincristine,7a69_A,1164,Fold 5,0.05
3427,6pci_BE,virion spike glycoprotein,ebola virus,ebov gpdmuc (makona) in complex with rebov-520 and rebov-548 fabs,6pci_BE,322,Fold 5,0.008333333333333333
3428,6wzl_F,c-x-c motif chemokine 7,macaca fascicularis,ly3041658 fab bound to cxcl7,6wzl_F,63,Fold 5,0.5
3429,6fxn_C,tumor necrosis factor ligand superfamily member 13b,homo sapiens,crystal structure of human baff in complex with fab fragment of anti- baff antibody belimumab,6fxn_C,144,Fold 5,0.08333333333333333
3430,4tnv_C,avermectin-sensitive glutamate-gated chloride channel gluclalpha ,caenorhabditis elegans,c. elegans glutamate-gated chloride channel (glucl) in complex with fab in a non-conducting conformation,4tnv_C,337,Fold 5,0.05
3431,5ush_X,imv membrane protein,vaccinia virus,structure of vaccinia virus d8 protein bound to human fab vv66,5ush_X,230,Fold 5,0.14285714285714285
3432,3v6o_B,leptin receptor,homo sapiens,leptin receptor-antibody complex,3v6o_B,184,Fold 5,0.5
3433,6qd7_AB,envelope glycoprotein | envelope glycoprotein virion spike glycoprotein ebov-gp1,ebola virus | ebola virus,em structure of a ebov-gp bound to 3t0331 neutralizing antibody,6qd7_AB,377,Fold 5,0.0041666666666666675
3434,6ous_EF,fusion glycoprotein f1 fused with fibritin trimerizationdomain  | fusion glycoprotein f2,"human respiratory syncytial virus a2, humanimmunodeficiency virus 1  | human respiratory syncytial virus a2",structure of fusion glycoprotein from human respiratory syncytial virus,6ous_EF,473,Fold 5,0.0625
3435,2fjh_V,vascular endothelial growth factor a,homo sapiens,structure of the b20-4 fab  a phage derived fab fragment  in complex with vegf,2fjh_V,98,Fold 5,0.022727272727272728
